sampleID,dateTime,sourceCode,latitude,longitude,altitude,speed,heading,linkPVID,direction,distFromRef,distFromLink,slope
3496,6/12/2009 6:17,13,51.49758345,9.384288769,210.0,24.0,344.0,78670326,F,150.18731117095916,6.167313483662498E-4,-0.027414923686471884
3496,6/12/2009 6:17,13,51.49772812,9.384238562,211.0,5.0,342.0,78670326,F,166.11178315907034,0.01668956961821878,0.027415280457981403
3496,6/12/2009 6:18,13,51.49770943,9.384241328,211.0,2.0,134.0,78670326,T,164.2229037593643,0.01109948750623973,0.0
3496,6/12/2009 6:18,13,51.49768587,9.38425893,209.0,1.0,162.0,78670326,T,161.2028636529835,0.01677942615447936,-0.0274155425601698
3496,6/12/2009 6:18,13,51.49768612,9.384262618,207.0,0.0,172.0,78670326,T,161.0595035358779,0.020212733342399473,-0.027415565539106252
4552,6/13/2009 11:47,13,53.06497763,8.791656448,42.0,23.0,44.0,51881856,U,48.09291232105212,0.04300562987577404,U
4552,6/13/2009 11:47,13,53.06524308,8.792106137,42.0,31.0,45.0,51881767,U,111.83720993225349,0.14927232402215623,U
4552,6/13/2009 11:47,13,53.06554886,8.792614583,42.0,40.0,44.0,51881767,U,111.83720993225349,0.15299629825455818,0.0
4552,6/13/2009 11:47,13,53.0658807,8.793146331,42.0,0.0,360.0,51881767,T,40.5399214905089,0.1465531928684966,0.0
4552,6/13/2009 11:47,13,53.06611078,8.793384293,42.0,4.0,35.0,51881767,F,66.79623207500553,0.07401450098120248,0.0
4552,6/13/2009 11:47,13,53.06611212,8.793409439,41.0,1.0,322.0,51881767,F,68.59836411293819,0.08596284033080029,-0.027415538333044373
4552,6/13/2009 11:47,13,53.06610432,8.793428298,41.0,0.0,153.0,51881767,F,69.57722042406583,0.10244125507473337,0.0
4552,6/13/2009 11:47,13,53.06610843,8.793431148,42.0,0.0,313.0,51881767,F,69.94901463359076,0.10041613810267414,0.02741555913728337
4552,6/13/2009 11:47,13,53.06611187,8.793429472,41.0,0.0,310.0,51881767,F,69.97829383567887,0.09660656122347273,-0.02741556082255176
4552,6/13/2009 11:48,13,53.06613517,8.793405918,41.0,1.0,152.0,51881767,T,69.32965387642632,0.06445027960258182,0.0
4552,6/13/2009 11:48,13,53.06612746,8.793420587,41.0,1.0,320.0,51881767,F,70.02148738304768,0.07867031138003978,0.0
4552,6/13/2009 11:48,13,53.06618714,8.793516476,41.0,16.0,39.0,51881767,F,79.20344372730474,0.0776425575841774,0.0
4552,6/13/2009 11:48,13,53.06662048,8.793618148,42.0,57.0,359.0,51881765,U,14.847968597719998,0.15950271501378643,U
4552,6/13/2009 11:48,13,53.06709456,8.794163726,42.0,41.0,40.0,51881771,U,91.21057281260157,0.3075912346830269,U
4552,6/13/2009 11:48,13,53.06737502,8.794790441,42.0,29.0,47.0,51881768,U,120.54139567710389,0.21831147822220662,U
4552,6/13/2009 11:48,13,53.06738139,8.795057824,41.0,1.0,19.0,51881768,F,139.31837847979097,0.07585340941818675,-0.027415255644455898
4552,6/13/2009 11:48,13,53.06730302,8.795216074,41.0,10.0,44.0,51881768,F,146.66600736423968,0.07691716413074366,0.0
4552,6/13/2009 11:48,13,53.06754467,8.795525953,43.0,27.0,42.0,51881768,F,179.16652960367665,0.04677344814789252,0.027415271674755024
4552,6/13/2009 11:48,13,53.06789177,8.796054432,45.0,43.0,40.0,51881825,U,45.20985745885715,0.041958999208875324,U
4552,6/13/2009 11:48,13,53.06837725,8.796754573,45.0,0.0,360.0,51881825,F,115.32435023229733,0.012491108547080259,0.0
4552,6/13/2009 11:49,13,53.06889902,8.797643725,45.0,49.0,48.0,51881938,U,16.209034631726347,0.028368998878367975,U
4552,6/13/2009 11:49,13,53.0692229,8.798440425,46.0,37.0,64.0,811768915,U,8.897643410557064,0.010739828580933707,U
4552,6/13/2009 11:49,13,53.06927654,8.798737982,47.0,3.0,70.0,811768917,U,13.89497970260541,0.003948732367584581,U
4552,6/13/2009 11:49,13,53.06927788,8.798743933,47.0,0.0,144.0,811768917,U,13.89497970260541,8.971118138688202E-4,0.0
4552,6/13/2009 11:49,13,53.06927637,8.798751058,46.0,0.0,205.0,811768917,U,13.89497970260541,0.004310021453672674,-0.027415558968337913
4552,6/13/2009 11:49,13,53.06927562,8.79875374,46.0,0.0,209.0,811768917,U,13.89497970260541,0.005455410186896188,0.0
4552,6/13/2009 11:49,13,53.06927486,8.798754662,46.0,0.0,200.0,811768917,U,13.89497970260541,0.005463967000759166,0.0
4552,6/13/2009 11:49,13,53.06927419,8.798754998,46.0,0.0,185.0,811768917,U,13.89497970260541,0.00516560032600584,0.0
4552,6/13/2009 11:49,13,53.06927403,8.798755584,46.0,0.0,199.0,811768917,U,13.89497970260541,0.005418829236798637,0.0
4552,6/13/2009 11:49,13,53.06927403,8.798756087,46.0,0.0,177.0,811768917,U,13.89497970260541,0.005741538393028503,0.0
4552,6/13/2009 11:49,13,53.06927428,8.798756339,46.0,0.0,196.0,811768917,U,13.89497970260541,0.006094980109243964,0.0
4552,6/13/2009 11:49,13,53.06927436,8.798756422,46.0,0.0,190.0,811768917,U,13.89497970260541,0.006209595560397993,0.0
4552,6/13/2009 11:50,13,53.06927905,8.798778635,46.0,4.0,74.0,811768917,U,13.89497970260541,0.024058302323252848,0.0
4552,6/13/2009 11:50,13,53.06935432,8.799170069,49.0,22.0,71.0,778526449,U,27.053138197620875,0.05670669366831119,U
4552,6/13/2009 11:50,13,53.06957267,8.799540717,49.0,26.0,26.0,51881935,U,23.3437086942118,0.07640076638556398,U
4552,6/13/2009 11:50,13,53.06995832,8.799769459,49.0,42.0,11.0,51881935,F,32.574635609663105,0.017028103734848272,0.0
4552,6/13/2009 11:50,13,53.07041204,8.800142119,49.0,40.0,40.0,586485420,U,69.08245778496646,0.047605125563907245,U
4552,6/13/2009 11:50,13,53.0709173,8.800867572,49.0,0.0,360.0,586485420,T,50.57557490924694,0.11480955161937444,0.0
4552,6/13/2009 11:50,13,53.07126632,8.801606353,48.0,46.0,56.0,51883233,U,20.919868727059352,0.06826585350249846,U
4552,6/13/2009 11:50,13,53.07158349,8.802453429,49.0,43.0,58.0,67948960,U,54.40765481100378,0.06175559870439889,U
4552,6/13/2009 11:50,13,53.0718575,8.803196484,50.0,37.0,59.0,67948960,T,37.62630699904618,0.053856975656835844,0.027414550904302257
4552,6/13/2009 11:50,13,53.07210904,8.80376352,51.0,32.0,48.0,67948524,U,31.534646641180704,0.05222942044023135,U
4552,6/13/2009 11:50,13,53.072419,8.804310942,50.0,38.0,46.0,51883237,U,18.429664536934904,0.08364406737375303,U
4552,6/13/2009 11:50,13,53.07271589,8.804858532,51.0,32.0,51.0,51883238,U,47.926410457579,0.06480077504357816,U
4552,6/13/2009 11:51,13,53.07295963,8.805321297,51.0,29.0,50.0,51883238,U,47.926410457579,0.04711488784117155,0.0
4552,6/13/2009 11:51,13,53.07316482,8.80572564,51.0,19.0,52.0,51883238,F,60.12038309527826,0.03875720868558508,0.0
4552,6/13/2009 11:51,13,53.07325166,8.805937618,51.0,7.0,62.0,811593144,U,291.65132231310196,0.012526750844835498,U
4552,6/13/2009 11:51,13,53.07326842,8.806004422,49.0,2.0,79.0,811593144,T,287.51705807347054,0.02920672979960494,-0.027415525563871945
4552,6/13/2009 11:51,13,53.07327219,8.806011043,48.0,1.0,80.0,811593144,T,287.1700270526531,0.035281156431466884,-0.0274155571416383
4552,6/13/2009 11:51,13,53.07328368,8.806124032,49.0,15.0,86.0,51883362,U,42.38059173681909,0.05006793373898003,U
4552,6/13/2009 11:51,13,53.07315485,8.806570116,48.0,31.0,125.0,51883362,F,49.891030350783296,0.03145232878896774,-0.027414990523869285
4552,6/13/2009 11:51,13,53.07283583,8.807167746,47.0,44.0,133.0,67948946,U,42.91562771828509,0.04888268012869525,U
4552,6/13/2009 11:51,13,53.07246217,8.807902168,48.0,46.0,127.0,67948945,U,38.89233134851644,0.07988991381917794,U
4552,6/13/2009 11:51,13,53.07214927,8.808714794,49.0,47.0,116.0,811593144,U,251.150305719809,0.04737218476636345,U
4552,6/13/2009 11:51,13,53.07192472,8.809619369,49.0,45.0,108.0,67948530,U,12.214858743411508,0.04888632123369115,U
